order_id;order_date;customer_id;employee_id;shipper_id;product_id;sales;costs;profit;quantity;discount;freight
10516;10/21/2010;37;9;2;42;291,40;261,39;30,01;20;0,00;78,18
10518;10/22/2010;80;1;3;24;21,65;17,93;3,72;5;0,00;27,16
10518;10/22/2010;80;1;3;38;1150,35;952,49;197,86;15;0,00;27,16
10518;10/22/2010;80;1;3;44;691,29;572,39;118,90;9;0,00;27,16
10393;10/22/2010;73;9;2;2;599,06;410,22;188,84;25;119,81;70,25
10393;10/22/2010;73;9;2;14;1146,08;759,16;386,92;42;229,22;70,25
10393;10/22/2010;73;9;2;25;126,18;83,58;42,60;7;25,23;70,25
10393;10/22/2010;73;9;2;26;2749,25;1866,97;882,28;70;549,85;70,25
10393;10/22/2010;73;9;2;31;257,60;213,29;44,31;32;0,00;70,25
10526;11/2/2010;1;8;2;1;179,68;129,37;50,31;8;23,44;72,33
10526;11/2/2010;1;8;2;13;262,40;217,27;45,13;10;0,00;72,33
10526;11/2/2010;1;8;2;56;1438,31;1035,58;402,73;30;187,60;72,33
10533;11/9/2010;24;7;2;4;1061,03;818,51;242,52;50;50,52;39,08
10533;11/9/2010;24;7;2;72;264,72;214,42;50,30;24;0,00;39,08
10533;11/9/2010;24;7;2;73;25,70;19,83;5,87;24;1,22;39,08
10539;11/13/2010;63;8;2;13;199,12;161,29;37,83;8;0,00;54,18
10539;11/13/2010;63;8;2;21;163,65;132,56;31,09;15;0,00;54,18
10539;11/13/2010;63;8;2;33;414,60;335,83;78,77;15;0,00;54,18
10539;11/13/2010;63;8;2;49;125,40;102,26;23,14;6;0,00;54,18
10388;11/16/2010;37;3;2;45;156,60;108,05;48,55;15;26,10;44,70
10388;11/16/2010;37;3;2;52;1983,60;1368,68;614,92;20;330,60;44,70
10388;11/16/2010;37;3;2;53;2511,60;2079,60;432,00;40;0,00;44,70
10285;11/17/2010;63;8;2;1;1064,88;766,71;298,17;45;177,48;71,59
10285;11/17/2010;63;8;2;40;826,56;595,12;231,44;40;137,76;71,59
10285;11/17/2010;63;8;2;53;2633,47;1896,10;737,37;36;438,91;71,59
10525;11/29/2010;59;4;1;36;219,30;195,85;23,45;30;0,00;72,37
10525;11/29/2010;59;4;1;40;304,59;229,27;75,32;15;27,69;72,37
10307;12/14/2010;48;1;3;62;272,70;235,61;37,09;10;0,00;60,66
10307;12/14/2010;48;1;3;68;38,46;33,23;5,23;3;0,00;60,66
10541;12/16/2010;34;9;2;24;162,47;119,64;42,83;35;14,77;75,44
10541;12/16/2010;34;9;2;38;340,82;250,97;89,85;4;30,98;75,44
10541;12/16/2010;34;9;2;65;366,30;269,73;96,57;36;33,30;75,44
10541;12/16/2010;34;9;2;71;274,33;202,01;72,32;9;24,94;75,44
10542;12/17/2010;39;3;2;11;444,31;342,75;101,56;15;21,16;30,09
10542;12/17/2010;39;3;2;54;822,02;634,13;187,89;24;39,14;30,09
10544;12/18/2010;48;1;3;28;304,15;246,36;57,79;7;0,00;66,34
10544;12/18/2010;48;1;3;67;453,60;367,42;86,18;7;0,00;66,34
10545;12/19/2010;43;1;3;11;263,70;219,96;43,74;10;0,00;36,41
10316;12/24/2010;23;6;1;41;89,60;77,41;12,19;10;0,00;38,95
10316;12/24/2010;23;6;1;62;2053,10;1773,88;279,22;70;0,00;38,95
10403;12/30/2010;20;4;1;16;245,12;176,49;68,63;21;31,97;26,43
10403;12/30/2010;20;4;1;48;2562,32;1844,87;717,45;70;334,21;26,43
10558;1/1/2011;23;6;1;47;619,00;501,39;117,61;25;0,00;77,38
10558;1/1/2011;23;6;1;51;1828,60;1588,94;239,66;20;0,00;77,38
10558;1/1/2011;23;6;1;52;2554,20;2068,90;485,30;30;0,00;77,38
10558;1/1/2011;23;6;1;53;1013,94;821,29;192,65;18;0,00;77,38
10558;1/1/2011;23;6;1;73;2,97;2,41;0,56;3;0,00;77,38
10560;1/3/2011;25;8;2;30;512,40;415,04;97,36;20;0,00;67,88
10560;1/3/2011;25;8;2;62;585,00;379,08;205,92;15;117,00;67,88
10447;1/11/2011;32;1;3;19;341,20;282,51;58,69;40;0,00;45,69
10447;1/11/2011;32;1;3;65;366,80;303,71;63,09;35;0,00;45,69
10447;1/11/2011;32;1;3;71;57,08;47,26;9,82;2;0,00;45,69
10450;1/19/2011;84;5;1;10;183,36;127,50;55,86;20;30,56;39,15
10450;1/19/2011;84;5;1;54;253,58;174,97;78,61;6;42,26;39,15
10517;1/21/2011;37;9;2;52;512,94;424,71;88,23;6;0,00;37,44
10517;1/21/2011;37;9;2;59;33,20;27,49;5,71;4;0,00;37,44
10517;1/21/2011;37;9;2;70;186,54;154,46;32,08;6;0,00;37,44
10552;1/26/2011;35;3;2;69;34,56;27,99;6,57;18;0,00;46,85
10552;1/26/2011;35;3;2;75;214,80;173,99;40,81;30;0,00;46,85
10398;1/27/2011;71;3;2;35;163,50;146,39;17,11;30;0,00;27,57
10398;1/27/2011;71;3;2;55;4935,48;3715,07;1220,41;120;448,68;27,57
10434;1/31/2011;23;6;1;11;156,78;129,81;26,97;6;0,00;79,13
10434;1/31/2011;23;6;1;76;8931,84;6430,93;2500,91;18;1165,02;79,13
10562;2/6/2011;32;1;3;33;579,04;426,38;152,66;20;52,64;45,52
10562;2/6/2011;32;1;3;62;320,32;235,87;84,45;10;29,12;45,52
10563;2/7/2011;19;9;2;36;202,00;163,62;38,38;25;0,00;30,63
10563;2/7/2011;19;9;2;52;5688,90;4608,01;1080,89;70;0,00;30,63
10565;2/8/2011;51;1;3;24;121,83;89,71;32,12;25;11,07;77,13
10565;2/8/2011;51;1;3;64;697,75;513,80;183,95;18;63,43;77,13
10566;2/9/2011;7;4;1;11;1054,55;742,77;311,78;35;137,55;51,88
10566;2/9/2011;7;4;1;18;545,65;384,33;161,32;18;71,17;51,88
10566;2/9/2011;7;4;1;76;3986,30;3228,90;757,40;10;0,00;51,88
10568;2/10/2011;29;4;1;10;32,45;26,28;6,17;5;0,00;78,77
10535;2/10/2011;3;9;2;11;1556,50;1146,15;410,35;50;141,50;47,43
10535;2/10/2011;3;9;2;40;213,40;157,14;56,26;10;19,40;47,43
10535;2/10/2011;3;9;2;57;112,09;82,54;29,55;5;10,19;47,43
10535;2/10/2011;3;9;2;59;126,39;93,07;33,32;15;11,49;47,43
10478;2/15/2011;84;4;1;10;138,60;109,30;29,30;20;6,60;28,49
10425;2/21/2011;41;4;1;55;450,50;298,41;152,09;10;90,10;23,12
10425;2/21/2011;41;4;1;76;9035,75;5985,28;3050,47;20;1807,15;23,12
10485;2/22/2011;47;9;2;2;383,68;288,81;94,87;20;34,88;42,60
10485;2/22/2011;47;9;2;3;476,96;359,02;117,94;20;43,36;42,60
10485;2/22/2011;47;9;2;55;1161,93;874,62;287,31;30;105,63;42,60
10485;2/22/2011;47;9;2;70;1768,80;1331,42;437,38;60;160,80;42,60
10461;2/25/2011;46;9;2;21;493,00;326,56;166,44;40;98,60;29,04
10461;2/25/2011;46;9;2;30;955,15;632,69;322,46;28;191,03;29,04
10461;2/25/2011;46;9;2;55;2643,00;1750,72;892,28;60;528,60;29,04
10561;3/3/2011;79;8;2;44;688,90;558,01;130,89;10;0,00;54,79
10561;3/3/2011;79;8;2;51;5042,50;4084,43;958,07;50;0,00;54,79
10486;3/3/2011;35;9;2;11;141,90;117,49;24,41;5;0,00;75,83
10486;3/3/2011;35;9;2;51;2421,25;2004,80;416,45;25;0,00;75,83
10486;3/3/2011;35;9;2;74;439,84;364,19;75,65;16;0,00;75,83
10530;3/5/2011;59;4;1;17;968,00;801,50;166,50;40;0,00;41,07
10530;3/5/2011;59;4;1;43;272,75;225,84;46,91;25;0,00;41,07
10530;3/5/2011;59;4;1;61;554,20;448,90;105,30;20;0,00;41,07
10530;3/5/2011;59;4;1;76;19557,50;15841,58;3715,92;50;0,00;41,07
10408;3/5/2011;23;6;1;37;39,20;32,46;6,74;10;0,00;71,84
10408;3/5/2011;23;6;1;54;204,54;169,36;35,18;6;0,00;71,84
10408;3/5/2011;23;6;1;62;1088,85;901,57;187,28;35;0,00;71,84
10401;3/9/2011;82;1;3;30;469,26;388,55;80,71;18;0,00;35,90
10401;3/9/2011;82;1;3;56;2804,20;2556,24;247,96;70;0,00;35,90
10401;3/9/2011;82;1;3;65;181,20;150,03;31,17;20;0,00;35,90
10401;3/9/2011;82;1;3;71;1823,40;1509,78;313,62;60;0,00;35,90
10534;3/9/2011;44;7;2;30;263,10;213,11;49,99;10;0,00;61,57
10534;3/9/2011;44;7;2;40;221,76;149,69;72,07;10;36,96;61,57
10534;3/9/2011;44;7;2;54;443,40;299,30;144,10;10;73,90;61,57
10475;3/11/2011;19;3;2;31;374,73;269,80;104,93;35;48,88;34,69
10475;3/11/2011;19;3;2;66;1189,56;924,38;265,18;60;155,16;34,69
10475;3/11/2011;19;3;2;76;20042,09;14430,30;5611,79;42;2614,19;34,69
10413;3/11/2011;41;5;1;1;504,24;417,51;86,73;24;0,00;64,69
10413;3/11/2011;41;5;1;62;1214,80;1005,85;208,95;40;0,00;64,69
10413;3/11/2011;41;5;1;76;5809,44;4810,22;999,22;14;0,00;64,69
10416;3/13/2011;32;1;3;19;187,60;155,45;32,15;20;0,00;22,48
10416;3/13/2011;32;1;3;53;553,20;458,05;95,15;10;0,00;22,48
10416;3/13/2011;32;1;3;57;374,80;310,33;64,47;20;0,00;22,48
10495;3/15/2011;42;1;3;23;83,30;68,97;14,33;10;0,00;46,62
10495;3/15/2011;42;1;3;41;204,40;169,24;35,16;20;0,00;46,62
10495;3/15/2011;42;1;3;77;65,60;54,32;11,28;5;0,00;46,62
10519;3/15/2011;37;9;2;10;126,84;100,02;26,82;16;6,04;43,11
10519;3/15/2011;37;9;2;56;1629,20;1348,98;280,22;40;0,00;43,11
10519;3/15/2011;37;9;2;60;53,66;42,31;11,35;10;2,56;43,11
10451;3/16/2011;63;7;2;55;5283,96;3977,38;1306,58;120;480,36;51,42
10451;3/16/2011;63;7;2;64;1383,69;1041,54;342,15;35;125,79;51,42
10451;3/16/2011;63;7;2;65;328,33;247,14;81,19;28;29,85;51,42
10451;3/16/2011;63;7;2;77;756,86;569,71;187,15;55;68,81;51,42
10391;3/20/2011;17;8;2;13;416,16;345,24;70,92;18;0,00;38,41
10392;3/21/2011;59;4;1;69;104,50;86,53;17,97;50;0,00;75,33
10394;3/22/2011;36;1;3;13;270,40;223,89;46,51;10;0,00;31,84
10394;3/22/2011;36;1;3;62;266,70;220,83;45,87;10;0,00;31,84
10395;3/23/2011;35;3;2;46;357,90;269,40;88,50;28;32,54;51,87
10395;3/23/2011;35;3;2;53;5109,72;3846,23;1263,49;70;464,52;51,87
10395;3/23/2011;35;3;2;69;14,96;12,39;2,57;8;0,00;51,87
10254;4/8/2011;19;2;2;24;77,97;56,14;21,83;15;10,17;49,18
10254;4/8/2011;19;2;2;55;984,35;708,73;275,62;21;128,39;49,18
10254;4/8/2011;19;2;2;74;617,40;511,21;106,19;21;0,00;49,18
10597;4/8/2011;59;4;1;24;206,64;139,48;67,16;35;34,44;37,63
10597;4/8/2011;59;4;1;57;363,60;294,52;69,08;20;0,00;37,63
10597;4/8/2011;59;4;1;65;136,51;102,27;34,24;12;22,75;37,63
10445;4/10/2011;5;9;2;39;351,42;290,98;60,44;6;0,00;31,84
10445;4/10/2011;5;9;2;54;529,80;445,45;84,35;15;0,00;31,84
10569;4/13/2011;44;8;2;31;358,26;265,73;92,53;35;59,71;30,02
10569;4/13/2011;44;8;2;76;11229,90;9096,22;2133,68;30;0,00;30,02
10418;4/14/2011;63;7;2;2;1164,60;964,29;200,31;60;0,00;64,34
10418;4/14/2011;63;7;2;47;1410,75;1168,10;242,65;55;0,00;64,34
10418;4/14/2011;63;7;2;61;388,80;321,93;66,87;16;0,00;64,34
10418;4/14/2011;63;7;2;74;463,65;383,90;79,75;15;0,00;64,34
10356;4/15/2011;86;7;2;31;276,60;238,98;37,62;30;0,00;43,26
10356;4/15/2011;86;7;2;55;487,80;421,46;66,34;12;0,00;43,26
10356;4/15/2011;86;7;2;69;41,00;35,42;5,58;20;0,00;43,26
10419;4/17/2011;44;7;2;60;289,17;228,03;61,14;60;13,77;67,45
10419;4/17/2011;44;7;2;69;39,27;32,65;6,62;20;1,87;67,45
10389;4/17/2011;19;9;2;10;101,28;83,86;17,42;16;0,00;59,24
10389;4/17/2011;19;9;2;55;562,35;465,63;96,72;15;0,00;59,24
10389;4/17/2011;19;9;2;62;633,60;524,62;108,98;20;0,00;59,24
10389;4/17/2011;19;9;2;70;838,80;694,53;144,27;30;0,00;59,24
10678;4/20/2011;37;9;2;12;960,00;777,60;182,40;100;0,00;76,87
10678;4/20/2011;37;9;2;33;756,00;612,36;143,64;30;0,00;76,87
10678;4/20/2011;37;9;2;41;1215,60;984,64;230,96;120;0,00;76,87
10678;4/20/2011;37;9;2;54;1074,30;870,18;204,12;30;0,00;76,87
10758;4/25/2011;32;1;3;26;577,40;499,84;77,56;20;0,00;33,57
10758;4/25/2011;32;1;3;52;4579,20;3709,15;870,05;60;0,00;33,57
10758;4/25/2011;32;1;3;70;1230,00;996,30;233,70;40;0,00;33,57
10319;4/29/2011;80;1;3;17;209,84;181,30;28,54;8;0,00;54,41
10319;4/29/2011;80;1;3;28;682,78;589,92;92,86;14;0,00;54,41
10319;4/29/2011;80;1;3;76;12119,10;10470,90;1648,20;30;0,00;54,41
10733;5/4/2011;5;9;2;14;348,32;282,14;66,18;16;0,00;45,37
10733;5/4/2011;5;9;2;28;998,80;809,03;189,77;20;0,00;45,37
10733;5/4/2011;5;9;2;52;2147,50;1739,47;408,03;25;0,00;45,37
10620;6/1/2011;42;1;3;24;22,05;17,86;4,19;5;0,00;79,96
10620;6/1/2011;42;1;3;52;415,40;336,47;78,93;5;0,00;79,96
10436;6/1/2011;7;5;1;46;64,25;53,20;11,05;5;0,00;77,37
10436;6/1/2011;7;5;1;56;1661,44;1250,61;410,83;40;151,04;77,37
10436;6/1/2011;7;5;1;64;1199,22;902,69;296,53;30;109,02;77,37
10436;6/1/2011;7;5;1;75;189,55;142,68;46,87;24;17,23;77,37
10437;6/1/2011;79;7;2;53;872,55;722,47;150,08;15;0,00;54,75
10668;6/11/2011;86;8;2;31;71,90;52,94;18,96;8;6,54;22,86
10668;6/11/2011;86;8;2;55;181,28;133,49;47,79;4;16,48;22,86
10668;6/11/2011;86;8;2;64;596,80;461,11;135,69;15;54,26;22,86
10309;6/15/2011;37;3;2;4;432,80;373,94;58,86;20;0,00;71,58
10309;6/15/2011;37;3;2;6;110,70;95,64;15,06;30;0,00;71,58
10309;6/15/2011;37;3;2;42;27,24;23,54;3,70;2;0,00;71,58
10309;6/15/2011;37;3;2;43;237,40;205,11;32,29;20;0,00;71,58
10309;6/15/2011;37;3;2;71;89,28;77,14;12,14;3;0,00;71,58
10612;6/24/2011;19;3;2;10;497,00;402,57;94,43;70;0,00;66,44
10612;6/24/2011;19;3;2;36;400,95;324,77;76,18;55;0,00;66,44
10612;6/24/2011;19;3;2;49;324,00;262,44;61,56;18;0,00;66,44
10612;6/24/2011;19;3;2;60;182,80;148,07;34,73;40;0,00;66,44
10612;6/24/2011;19;3;2;76;32075,20;25980,91;6094,29;80;0,00;66,44
10430;6/26/2011;44;7;2;17;1217,16;839,84;377,32;45;202,86;68,53
10430;6/26/2011;44;7;2;21;513,00;424,76;88,24;50;0,00;68,53
10430;6/26/2011;44;7;2;56;1087,50;900,45;187,05;30;0,00;68,53
10430;6/26/2011;44;7;2;59;719,04;496,14;222,90;70;119,84;68,53
10399;6/27/2011;79;7;2;68;794,40;693,51;100,89;60;0,00;43,68
10399;6/27/2011;79;7;2;71;829,80;687,07;142,73;30;0,00;43,68
10399;6/27/2011;79;7;2;76;13366,85;11067,75;2299,10;35;0,00;43,68
10399;6/27/2011;79;7;2;77;168,14;139,22;28,92;14;0,00;43,68
10654;6/29/2011;5;3;2;4;296,60;225,25;71,35;12;26,96;61,64
10654;6/29/2011;5;3;2;39;1397,88;1029,35;368,53;20;127,08;61,64
10654;6/29/2011;5;3;2;54;212,85;156,74;56,11;6;19,35;61,64
10406;7/3/2011;62;2;2;1;197,60;163,61;33,99;10;0,00;73,88
10406;7/3/2011;62;2;2;21;346,83;277,30;69,53;30;31,53;73,88
10406;7/3/2011;62;2;2;28;2187,11;1646,30;540,81;42;198,83;73,88
10406;7/3/2011;62;2;2;36;43,34;32,62;10,72;5;3,94;73,88
10406;7/3/2011;62;2;2;40;41,65;31,35;10,30;2;3,79;73,88
10768;7/4/2011;59;5;1;22;13,68;11,08;2,60;4;0,00;48,05
10768;7/4/2011;59;5;1;31;423,00;348,12;74,88;50;0,00;48,05
10768;7/4/2011;59;5;1;60;68,85;55,77;13,08;15;0,00;48,05
10768;7/4/2011;59;5;1;71;381,12;308,71;72,41;12;0,00;48,05
10304;7/8/2011;80;1;3;49;593,70;512,96;80,74;30;0,00;69,84
10304;7/8/2011;80;1;3;59;79,10;68,34;10,76;10;0,00;69,84
10304;7/8/2011;80;1;3;71;59,52;51,43;8,09;2;0,00;69,84
10742;7/10/2011;37;3;2;3;394,00;319,14;74,86;20;0,00;37,65
10742;7/10/2011;37;3;2;60;267,50;216,68;50,82;50;0,00;37,65
10742;7/10/2011;37;3;2;72;393,75;344,67;49,08;35;0,00;37,65
10633;7/11/2011;23;6;1;12;403,24;284,02;119,22;36;52,60;40,81
10633;7/11/2011;23;6;1;13;361,19;254,40;106,79;13;47,11;40,81
10633;7/11/2011;23;6;1;26;1284,38;904,65;379,73;35;167,53;40,81
10633;7/11/2011;23;6;1;62;2668,00;1879,20;788,80;80;348,00;40,81
10750;7/17/2011;1;8;2;14;125,18;88,17;37,01;5;16,33;77,41
10750;7/17/2011;1;8;2;45;405,72;285,77;119,95;40;52,92;77,41
10750;7/17/2011;1;8;2;59;260,19;183,26;76,93;25;33,94;77,41
10335;7/18/2011;37;9;2;2;163,88;118,00;45,88;7;27,31;46,91
10335;7/18/2011;37;9;2;31;254,40;183,17;71,23;25;42,40;46,91
10335;7/18/2011;37;9;2;32;134,21;96,63;37,58;6;22,37;46,91
10335;7/18/2011;37;9;2;51;6007,10;4325,11;1681,99;48;1001,18;46,91
10312;7/19/2011;37;3;2;28;196,68;179,47;17,21;4;0,00;76,68
10312;7/19/2011;37;3;2;43;314,64;271,85;42,79;24;0,00;76,68
10312;7/19/2011;37;3;2;53;1264,60;1092,61;171,99;20;0,00;76,68
10312;7/19/2011;37;3;2;75;76,30;65,92;10,38;10;0,00;76,68
10716;7/20/2011;64;2;2;21;48,70;39,45;9,25;5;0,00;61,82
10483;7/20/2011;89;2;2;34;294,00;231,84;62,16;35;14,00;36,66
10716;7/20/2011;64;2;2;51;730,52;591,72;138,80;7;0,00;61,82
10716;7/20/2011;64;2;2;61;255,70;229,53;26,17;10;0,00;61,82
10483;7/20/2011;89;2;2;77;443,20;349,50;93,70;30;21,11;36,66
10314;7/21/2011;73;3;2;32;874,72;687,05;187,67;40;79,52;49,41
10314;7/21/2011;73;3;2;58;1451,01;1139,70;311,31;30;131,91;49,41
10314;7/21/2011;73;3;2;62;864,33;678,89;185,44;25;78,58;49,41
10756;7/23/2011;32;1;3;18;643,61;473,59;170,02;21;107,27;75,84
10756;7/23/2011;32;1;3;36;177,84;120,04;57,80;20;29,64;75,84
10756;7/23/2011;32;1;3;68;83,52;56,38;27,14;6;13,92;75,84
10756;7/23/2011;32;1;3;69;51,60;34,83;16,77;20;8,60;75,84
10718;7/23/2011;39;3;2;12;363,96;294,81;69,15;36;0,00;31,17
10718;7/23/2011;39;3;2;16;181,40;146,93;34,47;20;0,00;31,17
10718;7/23/2011;39;3;2;36;314,00;254,34;59,66;40;0,00;31,17
10718;7/23/2011;39;3;2;62;603,20;488,59;114,61;20;0,00;31,17
10459;7/23/2011;84;5;1;7;655,87;517,20;138,67;16;31,23;26,28
10459;7/23/2011;84;5;1;46;251,58;198,39;53,19;20;11,98;26,28
10459;7/23/2011;84;5;1;72;512,40;424,27;88,13;40;0,00;26,28
10757;7/23/2011;1;7;2;34;232,50;188,32;44,18;30;0,00;60,34
10757;7/23/2011;1;7;2;59;54,74;44,34;10,40;7;0,00;60,34
10757;7/23/2011;1;7;2;62;838,80;679,43;159,37;30;0,00;60,34
10757;7/23/2011;1;7;2;64;848,40;732,57;115,83;24;0,00;60,34
10489;7/24/2011;59;5;1;11;529,50;350,74;178,76;15;105,90;58,26
10489;7/24/2011;59;5;1;16;159,84;132,35;27,49;18;0,00;58,26
10688;7/27/2011;127;3;2;10;140,18;103,23;36,95;18;12,74;50,83
10688;7/27/2011;127;3;2;28;2856,48;2103,41;753,07;60;259,68;50,83
10688;7/27/2011;127;3;2;34;111,86;90,61;21,25;14;0,00;50,83
10689;7/27/2011;5;9;2;1;804,13;521,07;283,06;35;160,82;52,19
10763;7/29/2011;23;6;1;21;423,60;343,12;80,48;40;0,00;75,34
10763;7/29/2011;23;6;1;22;21,96;17,79;4,17;6;0,00;75,34
10763;7/29/2011;23;6;1;24;87,40;70,79;16,61;20;0,00;75,34
10692;7/29/2011;1;8;2;63;385,00;322,99;62,01;20;0,00;22,22
10729;7/30/2011;47;2;2;1;1026,00;831,06;194,94;50;0,00;67,48
10729;7/30/2011;47;2;2;21;284,70;230,61;54,09;30;0,00;67,48
10496;7/30/2011;81;2;2;31;171,57;135,30;36,27;20;8,17;65,67
10729;7/30/2011;47;2;2;50;660,40;534,92;125,48;40;0,00;67,48
10497;7/30/2011;44;8;2;56;579,46;479,79;99,67;14;0,00;56,31
10497;7/30/2011;44;8;2;72;278,00;230,18;47,82;25;0,00;56,31
10497;7/30/2011;44;8;2;77;303,00;250,88;52,12;25;0,00;56,31
10659;8/1/2011;62;2;2;31;173,04;133,49;39,55;20;8,24;65,19
10659;8/1/2011;62;2;2;40;490,14;378,11;112,03;24;23,34;65,19
10659;8/1/2011;62;2;2;70;1098,72;847,58;251,14;40;52,32;65,19
10324;8/4/2011;19;2;2;16;211,80;159,12;52,68;21;27,63;42,61
10324;8/4/2011;19;2;2;35;452,41;339,90;112,51;70;59,01;42,61
10324;8/4/2011;19;2;2;46;364,50;314,93;49,57;30;0,00;42,61
10324;8/4/2011;19;2;2;59;382,26;287,19;95,07;40;49,86;42,61
10324;8/4/2011;19;2;2;63;1894,28;1423,18;471,10;80;247,08;42,61
10700;8/6/2011;23;6;1;1;121,86;82,26;39,60;5;20,31;56,88
10700;8/6/2011;23;6;1;34;125,86;84,95;40,91;12;20,98;56,88
10700;8/6/2011;23;6;1;68;649,44;438,37;211,07;40;108,24;56,88
10700;8/6/2011;23;6;1;71;2067,84;1395,79;672,05;60;344,64;56,88
10773;8/7/2011;59;5;1;17;856,02;693,38;162,64;33;0,00;62,36
10773;8/7/2011;59;5;1;31;761,88;514,27;247,61;70;126,98;62,36
10773;8/7/2011;59;5;1;75;61,82;41,73;20,09;7;10,30;62,36
10774;8/7/2011;24;8;2;31;19,70;12,77;6,93;2;3,94;36,46
10774;8/7/2011;24;8;2;66;923,00;747,63;175,37;50;0,00;36,46
10628;8/8/2011;7;5;1;1;455,75;369,16;86,59;25;0,00;59,28
10474;8/9/2011;58;8;2;14;295,80;244,92;50,88;12;0,00;29,44
10474;8/9/2011;58;8;2;28;789,66;653,84;135,82;18;0,00;29,44
10474;8/9/2011;58;8;2;40;374,22;309,85;64,37;21;0,00;29,44
10474;8/9/2011;58;8;2;75;76,30;63,18;13,12;10;0,00;29,44
10705;8/11/2011;35;9;2;31;183,00;148,23;34,77;20;0,00;53,85
10705;8/11/2011;35;9;2;32;78,72;69,11;9,61;4;0,00;53,85
10779;8/12/2011;82;1;3;16;192,00;155,52;36,48;20;0,00;32,38
10779;8/12/2011;82;1;3;62;604,60;502,31;102,29;20;0,00;32,38
10706;8/12/2011;17;8;2;16;179,20;145,15;34,05;20;0,00;43,08
10706;8/12/2011;17;8;2;43;281,76;228,23;53,53;24;0,00;43,08
10706;8/12/2011;17;8;2;59;68,24;55,27;12,97;8;0,00;43,08
10673;8/14/2011;19;9;2;16;29,01;23,50;5,51;3;0,00;46,29
10673;8/14/2011;19;9;2;42;81,18;65,76;15,42;6;0,00;46,29
10673;8/14/2011;19;9;2;43;74,34;63,98;10,36;6;0,00;46,29
10747;8/15/2011;59;5;1;31;65,92;53,40;12,52;8;0,00;51,06
10747;8/15/2011;59;5;1;41;316,75;256,57;60,18;35;0,00;51,06
10747;8/15/2011;59;5;1;63;184,50;149,44;35,06;9;0,00;51,06
10747;8/15/2011;59;5;1;69;63,90;51,76;12,14;30;0,00;51,06
10675;8/15/2011;25;8;2;14;653,70;529,50;124,20;30;0,00;77,22
10675;8/15/2011;25;8;2;53;661,80;536,06;125,74;10;0,00;77,22
10675;8/15/2011;25;8;2;58;1337,70;1083,54;254,16;30;0,00;77,22
10359;8/17/2011;72;9;2;16;602,11;495,45;106,66;56;28,67;59,44
10359;8/17/2011;72;9;2;31;639,45;526,18;113,27;70;30,45;59,44
10359;8/17/2011;72;9;2;60;458,64;377,40;81,24;80;21,84;59,44
10752;8/20/2011;53;2;2;1;144,16;116,77;27,39;8;0,00;50,65
10752;8/20/2011;53;2;2;69;6,57;5,32;1,25;3;0,00;50,65
10681;8/21/2011;32;1;3;19;319,77;256,18;63,59;30;29,07;73,33
10681;8/21/2011;32;1;3;21;122,36;90,10;32,26;12;11,12;73,33
10681;8/21/2011;32;1;3;64;899,36;728,48;170,88;28;0,00;73,33
10315;8/22/2011;38;9;2;34;117,32;101,36;15,96;14;0,00;28,88
10315;8/22/2011;38;9;2;70;873,90;755,05;118,85;30;0,00;28,88
10720;8/24/2011;32;1;3;35;138,18;111,93;26,25;21;0,00;21,15
10720;8/24/2011;32;1;3;71;238,24;192,97;45,27;8;0,00;21,15
10648;8/24/2011;59;5;1;22;52,65;42,65;10,00;15;0,00;44,22
10648;8/24/2011;59;5;1;24;83,66;58,93;24,73;15;10,91;44,22
10340;8/25/2011;32;1;3;18;510,30;419,90;90,40;20;24,30;63,37
10340;8/25/2011;32;1;3;41;115,04;94,66;20,38;12;5,48;63,37
10340;8/25/2011;32;1;3;43;501,06;412,30;88,76;40;23,86;63,37
10722;8/25/2011;37;9;2;2;58,41;47,31;11,10;3;0,00;71,33
10722;8/25/2011;37;9;2;31;392,50;317,93;74,57;50;0,00;71,33
10722;8/25/2011;37;9;2;68;527,85;432,47;95,38;45;0,00;71,33
10722;8/25/2011;37;9;2;75;309,12;250,39;58,73;42;0,00;71,33
10523;8/27/2011;19;3;2;17;672,38;506,12;166,26;25;61,13;64,15
10523;8/27/2011;19;3;2;20;1385,01;1042,53;342,48;15;125,91;64,15
10523;8/27/2011;19;3;2;37;79,79;60,83;18,96;18;7,25;64,15
10523;8/27/2011;19;3;2;41;68,64;51,67;16,97;6;6,24;64,15
10653;8/29/2011;25;7;2;16;329,01;242,27;86,74;30;29,91;58,95
10653;8/29/2011;25;7;2;60;108,90;80,19;28,71;20;9,90;58,95
10730;9/1/2011;80;1;3;16;137,81;106,31;31,50;15;6,56;76,20
10730;9/1/2011;80;1;3;31;27,47;21,19;6,28;3;1,31;76,20
10730;9/1/2011;80;1;3;65;95,13;73,39;21,74;10;4,53;76,20
10731;9/2/2011;44;7;2;21;412,02;317,84;94,18;40;19,62;43,34
10731;9/2/2011;44;7;2;51;2959,74;2283,23;676,51;30;140,94;43,34
10695;9/3/2011;37;9;2;8;182,00;147,42;34,58;10;0,00;40,99
10695;9/3/2011;37;9;2;12;39,28;31,82;7,46;4;0,00;40,99
10695;9/3/2011;37;9;2;24;98,40;79,70;18,70;20;0,00;40,99
10697;9/4/2011;47;3;2;19;73,67;47,74;25,93;7;14,73;32,34
10697;9/4/2011;47;3;2;35;67,61;43,81;23,80;9;13,52;32,34
